Product,Plant,ORDER_KEY,SOLD_TO_PARTY
product_1821261,plant_312,order_404701,customer_355
product_1508846,plant_488,order_271330,customer_27930
product_898983,plant_644,order_57349,customer_3176
product_892085,plant_72,order_513185,customer_86628
product_1100111,plant_601,order_396588,customer_14467
product_699487,plant_151,order_496404,customer_106
product_313697,plant_223,order_220787,customer_7748
product_1381979,plant_366,order_283575,customer_20937
product_1757638,plant_660,order_426641,customer_21326
product_1335062,,order_136190,customer_574
product_395085,plant_48,order_304855,customer_4295
product_696411,plant_136,order_499865,customer_620
product_1919577,,order_131075,customer_59643
product_392248,,order_500771,customer_39
product_1246766,plant_547,order_127856,customer_842
product_1443111,plant_72,order_342607,customer_912
product_1971060,plant_151,order_209513,customer_93
product_819905,plant_158,order_344781,customer_1300
product_1122295,plant_267,order_499627,customer_718
product_1143147,plant_151,order_288168,customer_244
product_1617105,plant_469,order_11331,customer_147338
product_2014719,plant_273,order_470253,customer_405
product_920231,plant_146,order_235775,customer_6576
product_1851483,plant_547,order_540424,customer_63121
product_1326115,plant_645,order_336467,customer_224
product_48459,plant_577,order_398155,customer_38305
product_976110,,order_310526,customer_1150
product_1492352,plant_312,order_321462,customer_3262
product_301860,plant_146,order_335860,customer_8
product_110676,plant_22,order_439805,customer_37
product_780289,plant_645,order_175074,customer_880
product_1640433,plant_601,order_357229,customer_201
product_505699,plant_151,order_144431,customer_106
product_694601,plant_565,order_550468,customer_5158
product_1477596,plant_601,order_533039,customer_2613
product_699121,plant_517,order_469437,customer_2025
product_193694,plant_273,order_139389,customer_161
product_540316,plant_267,order_136407,customer_144
product_1569089,plant_383,order_160814,customer_33974
product_889863,,order_63945,customer_618
product_1720794,plant_316,order_491757,customer_17301
product_632149,plant_57,order_251596,customer_1701
product_1056799,plant_151,order_159432,customer_438
product_1954955,plant_19,order_472549,customer_4029
product_732653,plant_316,order_327513,customer_1714
product_732653,plant_316,order_477778,customer_1635
product_1832870,plant_414,order_188824,customer_9125
product_228525,plant_632,order_139367,customer_4110
product_1748173,plant_601,order_32587,customer_22240
product_319213,plant_488,order_43938,customer_1881
product_526530,plant_312,order_370790,customer_831
product_657094,plant_314,order_329563,customer_348
product_357625,plant_136,order_109856,customer_30431
product_141023,plant_316,order_129646,customer_18525
product_345579,plant_316,order_545960,customer_1423
product_1572423,plant_67,order_50461,customer_21509
product_504882,plant_383,order_50853,customer_268
product_1227087,plant_316,order_324059,customer_3884
product_1136703,plant_383,order_69706,customer_15
product_1601279,plant_648,order_253042,customer_3397
product_1834721,plant_661,order_173367,customer_10773
product_488317,plant_312,order_51291,customer_1841
product_1802151,plant_419,order_351788,customer_20543
product_1552578,plant_601,order_286047,customer_1252
product_364088,plant_22,order_462933,customer_37
product_519464,plant_316,order_227714,customer_12594
product_1124706,,order_319402,customer_46228
product_465621,plant_488,order_314543,customer_69675
product_1834721,plant_661,order_488211,customer_10773
product_1393956,plant_216,order_295236,customer_25678
product_1901621,plant_383,order_463040,customer_1587
product_178365,plant_565,order_17067,customer_2415
product_746720,plant_315,order_417466,customer_117
product_985232,plant_575,order_537485,customer_3061
product_170503,plant_372,order_334677,customer_66314
product_968127,plant_312,order_480151,customer_132343
product_794365,plant_316,order_104934,customer_1839
product_979910,plant_469,order_455149,customer_31001
product_1429215,,order_375789,customer_3518
product_11157,plant_151,order_61635,customer_493
product_1601192,plant_623,order_15087,customer_7270
product_1155281,plant_136,order_183807,customer_1160
product_364238,,order_126158,customer_1106
product_752568,plant_547,order_468994,customer_11007
product_1863185,plant_557,order_151746,customer_727
product_110676,plant_22,order_376785,customer_37
product_1923262,plant_151,order_128918,customer_3741
product_363622,plant_136,order_275615,customer_539
product_1690566,plant_316,order_70759,customer_4127
product_1396224,plant_660,order_375323,customer_1012
product_1722589,plant_72,order_317287,customer_7756
product_1088431,plant_72,order_6175,customer_3523
product_56365,plant_488,order_529139,customer_1838
product_69557,plant_146,order_336930,customer_2611
product_1346866,plant_569,order_312778,customer_613
product_2012929,,order_329439,customer_97
product_834271,plant_281,order_156282,customer_1141
product_1637872,plant_146,order_104169,customer_511
product_1468443,,order_529349,customer_1828
product_1176456,,order_504599,customer_2032
product_1373925,plant_316,order_454524,customer_92
product_54291,plant_273,order_263085,customer_502
product_575154,plant_223,order_104680,customer_1899
product_1373200,plant_273,order_491558,customer_492
product_394740,plant_635,order_551187,customer_464
product_886873,plant_440,order_473048,customer_164
product_1334930,plant_267,order_286222,customer_144
product_1403125,plant_316,order_382743,customer_12081
product_1075904,plant_22,order_248249,customer_37
product_1210578,plant_345,order_36836,customer_2064
product_1331443,plant_48,order_148679,customer_5
product_689411,plant_453,order_198489,customer_25222
product_1285877,plant_222,order_177049,customer_3489
product_386051,plant_675,order_493577,customer_20166
product_1216513,plant_316,order_465842,customer_4843
product_654012,plant_255,order_534054,customer_33006
product_1096939,plant_547,order_46883,customer_2498
product_828989,plant_504,order_59739,customer_8871
product_1863384,plant_316,order_495152,customer_1366
product_1033858,,order_247691,customer_368
product_271481,plant_146,order_267056,customer_3968
product_116669,plant_503,order_175179,customer_1687
product_1072586,plant_383,order_452881,customer_1811
product_450209,,order_507852,customer_1880
product_924430,plant_245,order_262792,customer_3691
product_1478329,plant_245,order_349595,customer_5639
product_633873,plant_316,order_453732,customer_15200
product_1996419,plant_22,order_129299,customer_37
product_1872723,,order_123830,customer_9754
product_1803300,,order_338152,customer_146859
product_386748,plant_267,order_55196,customer_80
product_1698823,plant_136,order_335162,customer_136815
product_918966,plant_151,order_280673,customer_106
product_1718961,plant_209,order_34256,customer_1504
product_1445722,plant_601,order_186476,customer_94854
product_1810404,plant_72,order_292519,customer_1356
product_1451637,plant_660,order_499004,customer_224
product_1835811,plant_601,order_5611,customer_607
product_1808026,plant_601,order_370021,customer_259
product_394958,plant_136,order_507237,customer_620
product_461141,plant_577,order_134913,customer_5121
product_1799999,plant_601,order_176780,customer_558
product_604695,plant_316,order_396685,customer_91
product_47407,plant_304,order_50320,customer_5788
product_96451,plant_316,order_47508,customer_29345
product_539200,plant_244,order_380521,customer_2200
product_154262,plant_146,order_136600,customer_10370
product_667229,plant_601,order_159267,customer_1628
product_1355709,plant_504,order_397422,customer_825
product_1272491,plant_601,order_327753,customer_640
product_560123,plant_22,order_419796,customer_7564
product_1146948,plant_316,order_464947,customer_63220
product_716577,plant_648,order_151736,customer_635
product_537863,plant_267,order_228245,customer_1850
product_1455791,plant_273,order_404716,customer_3843
product_1973931,plant_569,order_45686,customer_865
product_256901,plant_72,order_143710,customer_34085
product_973928,plant_316,order_223748,customer_5637
product_200751,,order_89773,customer_18036
product_1720542,plant_209,order_299942,customer_8487
product_520844,plant_146,order_190045,customer_3454
product_1861751,plant_146,order_414419,customer_723
product_469169,plant_70,order_44865,customer_26822
product_289046,plant_650,order_43889,customer_83862
product_947434,plant_136,order_509960,customer_1475
product_1091993,plant_203,order_159717,customer_7210
product_453038,plant_639,order_193399,customer_1062
product_1349294,plant_312,order_16587,customer_459
product_1620154,plant_225,order_267078,customer_8106
product_226108,plant_158,order_520749,customer_13451
product_252525,plant_316,order_492178,customer_47752
product_1391804,,order_188061,customer_2031
product_1810872,plant_146,order_262605,customer_3404
product_192793,plant_312,order_252977,customer_2972
product_1077445,plant_488,order_322349,customer_1245
product_1342612,plant_273,order_72947,customer_613
product_626513,plant_383,order_205266,customer_26369
product_1526174,plant_245,order_536785,customer_7401
product_1480639,plant_660,order_367954,customer_2882
product_1593703,plant_582,order_524342,customer_1362
product_226825,plant_316,order_477444,customer_79368
product_1833067,,order_1157,customer_327
product_113218,plant_632,order_403734,customer_931
product_1453696,plant_648,order_1737,customer_2968
product_1287099,plant_316,order_505034,customer_9925
product_1550079,plant_432,order_354247,customer_980
product_1173416,plant_316,order_160135,customer_6881
product_1619877,plant_151,order_34411,customer_335
product_1009425,plant_315,order_231061,customer_668
product_2000570,plant_345,order_192714,customer_5234
product_1989037,plant_601,order_473900,customer_2141
product_545172,plant_488,order_394539,customer_689
product_1435270,plant_203,order_205022,customer_10507
product_560816,plant_423,order_207092,customer_4211
product_944614,plant_229,order_167000,customer_94877
product_1219620,plant_488,order_54884,customer_1088
product_921804,plant_601,order_204534,customer_1987
product_177540,plant_316,order_91028,customer_467
product_1381027,plant_601,order_486749,customer_5380
product_1059350,plant_245,order_505539,customer_4136
product_1289654,plant_648,order_61851,customer_24502
product_1284401,plant_286,order_220505,customer_9693
product_1383905,plant_601,order_116191,customer_1946
product_579232,plant_70,order_158044,customer_9000
product_1160111,plant_209,order_67869,customer_789
product_663687,plant_601,order_180841,customer_78
product_1570953,plant_601,order_188030,customer_13248
product_1601648,plant_316,order_343728,customer_3824
product_1581466,plant_203,order_46158,customer_2110
product_1506259,plant_267,order_85505,customer_167
product_1827582,plant_245,order_360857,customer_627
product_196021,plant_151,order_411219,customer_1051
product_106770,plant_644,order_335517,customer_4616
product_658616,plant_316,order_476082,customer_47441
product_639809,plant_3,order_406102,customer_12797
product_1533376,plant_201,order_50492,customer_1124
product_331041,plant_432,order_91725,customer_637
product_417728,plant_601,order_197029,customer_2265
product_699080,plant_601,order_233309,customer_547
product_540499,plant_315,order_69837,customer_7434
product_23585,plant_383,order_253649,customer_148
product_998993,plant_383,order_402715,customer_4134
product_1516460,plant_223,order_206548,customer_53025
product_931150,plant_423,order_56630,customer_3338
product_537354,plant_22,order_536606,customer_106420
product_1514442,plant_639,order_469695,customer_3841
product_469004,,order_229445,customer_1041
product_798779,,order_205554,customer_710
product_1476746,,order_342015,customer_3245
product_1766427,plant_601,order_503631,customer_63253
product_1214909,plant_383,order_482008,customer_3345
product_1454280,plant_316,order_155784,customer_30081
product_274632,plant_432,order_438500,customer_847
product_1755189,plant_469,order_153123,customer_126764
product_2018682,plant_255,order_107540,customer_46337
product_676923,plant_440,order_426078,customer_5008
product_1568534,plant_267,order_397031,customer_1677
product_1623692,plant_601,order_232853,customer_238
product_1101408,plant_273,order_368270,customer_19640
product_2022604,plant_440,order_125953,customer_164
product_812334,plant_316,order_471104,customer_20632
product_987250,plant_576,order_391779,customer_448438
product_1219271,plant_70,order_504783,customer_50199
product_298325,plant_223,order_245771,customer_8402
product_1282112,plant_648,order_255513,customer_3856
product_2015750,plant_420,order_8197,customer_3023
product_1092547,plant_601,order_535301,customer_4655
product_1215275,plant_35,order_463908,customer_120
product_327152,plant_316,order_52247,customer_23085
product_1655588,plant_151,order_407773,customer_1081
product_669886,plant_316,order_497878,customer_29083
product_808084,plant_316,order_483028,customer_11034
product_1999941,plant_366,order_167082,customer_1612
product_1824961,plant_71,order_50065,customer_46000
product_1730041,plant_316,order_405688,customer_4174
product_545697,plant_488,order_9594,customer_1795
product_118590,plant_72,order_470146,customer_43096
product_455620,plant_601,order_95388,customer_1294
product_267966,plant_316,order_366653,customer_29301
product_874951,plant_488,order_80642,customer_5754
product_1566341,plant_135,order_362406,customer_1245
product_1920992,plant_423,order_145109,customer_2118
product_1790493,plant_373,order_365371,customer_983
product_1163411,plant_225,order_3952,customer_19456
product_527300,plant_72,order_147396,customer_15244
product_1590568,plant_316,order_250452,customer_109728
product_764729,plant_607,order_318295,customer_1601
product_260512,,order_373154,customer_1041
product_1936213,plant_146,order_456814,customer_2246
product_598340,plant_316,order_258296,customer_9670
product_1715846,plant_267,order_196151,customer_202
product_783102,plant_151,order_254966,customer_2979
product_457549,plant_203,order_256072,customer_5574
product_920380,plant_383,order_3106,customer_268
product_959228,plant_22,order_77347,customer_37
product_316395,plant_70,order_130615,customer_759
product_1785278,,order_550935,customer_2075
product_666749,plant_70,order_192668,customer_4844
product_1424877,plant_273,order_372657,customer_495
product_652057,plant_601,order_158431,customer_69
product_615014,plant_72,order_49422,customer_20937
product_1356815,,order_92010,customer_123393
product_444230,plant_464,order_231890,customer_5075
product_503607,plant_650,order_326081,customer_2034
product_1734752,plant_24,order_476396,customer_14041
product_1812518,plant_601,order_163526,customer_77
product_1192485,plant_151,order_134687,customer_335
product_585599,,order_15359,customer_2527
product_485293,plant_633,order_398642,customer_536
product_1210029,plant_316,order_541424,customer_5289
product_177440,plant_151,order_494838,customer_93
product_390142,plant_312,order_236533,customer_2972
product_460551,plant_488,order_71474,customer_1144
product_791698,plant_245,order_260618,customer_5990
product_800480,plant_488,order_386783,customer_388
product_1845251,plant_151,order_8882,customer_106
product_1141206,,order_459322,customer_71
product_1650841,plant_537,order_533128,customer_212986
product_881698,plant_345,order_544645,customer_6716
product_1593370,,order_297467,customer_1592
product_612933,plant_225,order_1224,customer_14997
product_761988,plant_168,order_424922,customer_302
product_1356774,plant_601,order_546539,customer_1014
product_1949974,plant_151,order_194255,customer_438
product_189282,plant_503,order_483375,customer_620
product_362586,plant_419,order_281256,customer_18309
product_1864001,plant_146,order_304198,customer_2246
product_1792114,,order_152721,customer_17195
product_1445804,plant_316,order_526938,customer_14975
product_1312259,plant_423,order_178619,customer_4232
product_1813202,plant_151,order_475341,customer_10035
product_1706073,plant_231,order_181556,customer_8661
product_425265,,order_136796,customer_147
product_1164787,plant_547,order_138453,customer_30187
product_1550349,plant_316,order_319900,customer_37167
product_675757,plant_557,order_449834,customer_15490
product_932598,plant_601,order_258933,customer_6390
product_1819302,,order_501602,customer_8462
product_1547372,plant_440,order_210799,customer_16288
product_1533565,plant_267,order_287421,customer_144
product_994557,plant_19,order_507645,customer_4029
product_843516,plant_432,order_17611,customer_47
product_642630,plant_675,order_138758,customer_2238
product_1271034,plant_151,order_252663,customer_106
product_1656485,plant_136,order_515144,customer_1665
product_869455,plant_64,order_93414,customer_17316
product_1833067,,order_545064,customer_63021
product_1127495,plant_3,order_388061,customer_37648
product_1346866,plant_569,order_161180,customer_223
product_1007752,plant_488,order_277638,customer_4604
product_999238,plant_273,order_504943,customer_1073
product_1219815,plant_86,order_441812,customer_78
product_480815,plant_151,order_193229,customer_40302
product_431551,,order_550832,customer_4
product_1436029,plant_639,order_543998,customer_3841
product_1026158,,order_170767,customer_71
product_1568157,plant_223,order_469327,customer_5283
product_950454,plant_273,order_240267,customer_2131
product_1721599,plant_316,order_506621,customer_2609
product_106088,plant_316,order_549428,customer_5198
product_913761,plant_440,order_37741,customer_356
product_708401,plant_316,order_39197,customer_48350
product_2025336,plant_316,order_283525,customer_2395
product_861044,plant_135,order_471731,customer_1023
product_1553180,plant_273,order_242888,customer_1034
product_692265,plant_576,order_176919,customer_15150
product_450792,plant_601,order_549787,customer_24474
product_675757,plant_432,order_360012,customer_1423
product_677720,plant_151,order_64745,customer_2806
product_56711,plant_151,order_498575,customer_93
product_715622,plant_146,order_460796,customer_2802
product_767130,plant_22,order_198818,customer_416
product_575830,plant_316,order_432260,customer_755
product_441697,,order_225389,customer_2241
product_1774056,plant_356,order_204200,customer_1091
product_1824961,plant_22,order_43716,customer_37710
product_714338,plant_273,order_381578,customer_7334
product_1888789,plant_466,order_395855,customer_3975
product_1303953,plant_70,order_538436,customer_54013
product_1764703,plant_471,order_75986,customer_4523
product_414828,plant_345,order_419870,customer_32111
product_1541501,plant_383,order_110482,customer_76383
product_1731623,plant_24,order_404681,customer_9196
product_1100304,plant_316,order_155801,customer_2774
product_85956,plant_316,order_30540,customer_102
product_517674,,order_550250,customer_748
product_1533006,plant_135,order_20316,customer_189
product_153699,plant_151,order_93113,customer_244
product_1731896,plant_363,order_247115,customer_3330
product_647706,plant_648,order_171566,customer_3131
product_1708672,plant_72,order_491152,customer_912
product_463835,plant_650,order_513882,customer_4783
product_1653277,plant_488,order_20817,customer_1522
product_1538183,plant_601,order_449484,customer_981
product_228987,plant_146,order_307272,customer_11048
product_198316,,order_150812,customer_6488
product_283232,plant_312,order_358167,customer_1783
product_617713,plant_660,order_514089,customer_3054
product_169697,,order_348857,customer_779
product_1510413,,order_306900,customer_2164
product_391587,plant_261,order_107564,customer_4605
product_1568276,plant_135,order_179240,customer_100
product_217013,plant_24,order_12395,customer_69836
product_1188899,plant_449,order_164090,customer_17744
product_1130632,plant_316,order_162638,customer_28604
product_579250,plant_635,order_320184,customer_3348
product_1734752,plant_100,order_510774,customer_92647
product_313342,plant_136,order_169496,customer_831
product_1987882,plant_383,order_381360,customer_3056
product_576012,plant_315,order_309827,customer_78
product_1999640,plant_316,order_219732,customer_7
product_1234369,plant_201,order_481741,customer_1124
product_26957,plant_267,order_329654,customer_1628
product_1312836,plant_267,order_328790,customer_123
product_1687098,plant_648,order_422964,customer_10124
product_939287,plant_273,order_41517,customer_7334
product_1316830,plant_209,order_488351,customer_78
product_714338,plant_432,order_538695,customer_1402
product_1012676,plant_168,order_42993,customer_1036
product_803409,plant_151,order_494212,customer_335
product_1691919,plant_601,order_92257,customer_184
product_955160,plant_304,order_211314,customer_4716
product_1734752,plant_72,order_25924,customer_33842
product_277112,plant_316,order_282378,customer_1164
product_1605049,plant_316,order_151650,customer_10614
product_1713729,plant_106,order_174939,customer_6719
product_150814,plant_146,order_451926,customer_456
product_707148,plant_667,order_166091,customer_11
product_429607,plant_601,order_183686,customer_211
product_1170305,plant_632,order_94922,customer_3705
product_1569928,plant_209,order_320031,customer_9956
product_801100,plant_72,order_171868,customer_5010
product_1838949,plant_469,order_213507,customer_30
product_290092,plant_316,order_237058,customer_1002
product_784786,plant_316,order_364598,customer_22376
product_815860,plant_383,order_405599,customer_268
product_10399,plant_601,order_506026,customer_3026
product_866126,plant_267,order_457993,customer_932
product_1330324,plant_229,order_549330,customer_568
product_18038,plant_547,order_201980,customer_5268
product_1555115,plant_146,order_237998,customer_826
product_1734752,plant_72,order_130005,customer_5109
product_1897654,plant_644,order_137971,customer_702
product_944120,plant_151,order_161661,customer_437
product_311099,plant_601,order_187537,customer_259
product_1678865,,order_491956,customer_577
product_1006069,plant_537,order_376518,customer_5510
product_780493,plant_440,order_288583,customer_1158
product_1185949,plant_547,order_332537,customer_5268
product_1989862,plant_136,order_194200,customer_8363
product_1816675,plant_419,order_53069,customer_46926
product_1321636,plant_316,order_272657,customer_4699
product_1427190,plant_347,order_116791,customer_6296
product_3728,plant_316,order_526399,customer_2545
product_1095733,plant_316,order_183662,customer_1897
product_1706143,plant_316,order_352406,customer_1186
product_174952,plant_131,order_84517,customer_1246
product_1298320,plant_151,order_33316,customer_18
product_343253,plant_601,order_138007,customer_211
product_97177,plant_316,order_260279,customer_2287
product_1146280,,order_400548,customer_29959
product_289099,plant_316,order_399125,customer_1207
product_1747176,plant_135,order_226294,customer_271
product_1920895,plant_267,order_445620,customer_1128
product_821937,plant_648,order_309853,customer_1530
product_1346866,plant_569,order_510005,customer_3828
product_1307362,plant_151,order_503092,customer_438
product_112594,,order_287245,customer_1360
product_1819285,plant_225,order_514555,customer_27580
product_1166352,plant_414,order_156629,customer_6671
product_255535,plant_72,order_441252,customer_2177
product_805936,plant_355,order_283550,customer_373
product_707008,plant_136,order_72774,customer_6003
product_1463871,,order_268865,customer_71
product_518593,plant_660,order_415671,customer_18598
product_515188,plant_35,order_333110,customer_132
product_1508695,plant_453,order_91333,customer_145
product_857333,plant_601,order_139708,customer_34
product_226126,plant_131,order_365013,customer_615
product_1660232,plant_151,order_481516,customer_2169
product_426139,plant_372,order_259667,customer_3383
product_1783910,plant_569,order_508173,customer_21725
product_1225396,plant_557,order_86021,customer_1678
product_1135201,plant_601,order_7819,customer_2236
product_1016380,,order_128652,customer_1248
product_802079,plant_146,order_56814,customer_2935
product_464584,plant_440,order_23534,customer_643
product_1629933,plant_576,order_100632,customer_8201
product_189265,plant_316,order_225505,customer_3415
product_1914114,plant_139,order_450871,customer_1543
product_580797,plant_547,order_485376,customer_5268
product_1883049,plant_504,order_428285,customer_5084
product_1565922,plant_136,order_459297,customer_120
product_304607,plant_488,order_185123,customer_5754
product_255747,plant_506,order_547195,customer_1542
product_1529027,plant_632,order_435623,customer_1958
product_1384599,plant_22,order_193418,customer_2447
product_155104,plant_355,order_173206,customer_5996
product_683758,plant_601,order_322158,customer_38
product_3038,plant_316,order_110970,customer_303
product_1094622,plant_316,order_225050,customer_2752
product_728133,plant_203,order_284708,customer_1036
product_1080701,plant_316,order_36006,customer_6354
product_943981,plant_316,order_452458,customer_1344
product_932431,plant_601,order_148584,customer_1046
product_1982246,plant_146,order_271559,customer_55792
product_1381979,plant_273,order_120638,customer_118
product_1142500,plant_557,order_482156,customer_79
product_1681381,plant_372,order_173142,customer_969
product_340634,plant_316,order_351678,customer_547454
product_504118,plant_537,order_107579,customer_19405
product_193259,plant_575,order_42630,customer_510
product_1734752,plant_72,order_490994,customer_33670
product_221256,,order_255668,customer_1223
product_365707,plant_168,order_60902,customer_2685
product_912993,plant_267,order_475903,customer_8317
product_301870,plant_151,order_263640,customer_6884
product_393305,plant_70,order_128937,customer_214
product_1571761,plant_267,order_302927,customer_201
product_1297618,plant_601,order_264683,customer_431
product_619229,plant_316,order_125509,customer_4140
product_1271571,plant_575,order_443720,customer_18118
product_1351699,plant_488,order_175387,customer_1795
product_1562168,plant_203,order_157791,customer_1036
product_769054,plant_316,order_472937,customer_2079
product_1588541,plant_601,order_360061,customer_7034
product_1770976,plant_505,order_91705,customer_1028
product_2000515,plant_471,order_386624,customer_1120
product_72594,plant_305,order_201210,customer_525
product_629362,plant_316,order_208662,customer_2526
product_1863126,plant_151,order_216368,customer_363
product_1433174,plant_383,order_59664,customer_4450
product_1006914,plant_316,order_393076,customer_599
product_706107,plant_316,order_314170,customer_52506
product_352227,plant_648,order_64293,customer_76106
product_1896364,plant_139,order_116628,customer_3247
product_633138,plant_135,order_510348,customer_859
product_1142500,plant_557,order_100342,customer_727
product_350110,plant_245,order_453084,customer_12918
product_952853,plant_316,order_139149,customer_9965
product_1396698,plant_471,order_456686,customer_1120
product_262922,plant_267,order_492509,customer_1850
product_857533,,order_292774,customer_38049
product_1894223,plant_660,order_474035,customer_90570
product_1653696,plant_488,order_304714,customer_11910
product_921980,plant_245,order_425264,customer_1146
product_74886,plant_151,order_478812,customer_335
product_709509,plant_601,order_167291,customer_60866
product_792254,plant_273,order_294435,customer_495
product_1871814,plant_316,order_298090,customer_760
product_800341,,order_63460,customer_147
product_869422,plant_136,order_488526,customer_182
product_189318,plant_383,order_538971,customer_9700
product_39386,plant_601,order_312337,customer_16584
product_1138640,plant_316,order_179775,customer_76114
product_1253981,plant_648,order_285075,customer_612
product_1129689,plant_136,order_407584,customer_84
product_324071,plant_488,order_302649,customer_18396
product_178783,,order_548827,customer_2073
product_844671,plant_419,order_424071,customer_3031
product_1510376,plant_316,order_122902,customer_43190
product_1608237,plant_423,order_96153,customer_337
product_1316693,plant_136,order_328783,customer_120
product_1304178,plant_190,order_89731,customer_683
product_1854304,plant_469,order_47658,customer_1380
product_1831577,plant_273,order_281510,customer_495
product_695826,plant_645,order_18409,customer_74
product_105304,,order_300092,customer_418
product_849551,plant_316,order_178543,customer_106331
product_1243680,plant_201,order_114381,customer_1124
product_1668508,plant_354,order_89568,customer_12784
product_364088,plant_22,order_413747,customer_37
product_573487,plant_164,order_526928,customer_3088
product_1004299,plant_273,order_525685,customer_6918
product_857727,plant_136,order_148615,customer_394
product_903241,plant_423,order_366406,customer_7709
product_895362,plant_466,order_386024,customer_30222
product_1790739,plant_557,order_440614,customer_727
product_1646883,plant_488,order_395312,customer_26
product_362586,plant_557,order_92071,customer_5100
product_1621673,plant_57,order_191129,customer_2068
product_1207473,plant_312,order_271352,customer_459
product_423488,plant_675,order_126280,customer_1925
product_1592195,plant_316,order_303952,customer_863
product_1968982,plant_547,order_512676,customer_660
product_1016602,plant_316,order_88719,customer_221
product_1402458,,order_380536,customer_35608
product_1466631,plant_576,order_98868,customer_46871
product_297663,plant_414,order_197740,customer_3237
product_1245617,plant_383,order_83993,customer_6350
product_1788962,plant_601,order_165564,customer_1782
product_1529795,plant_131,order_515795,customer_1471
product_537294,plant_203,order_257739,customer_159
product_1822628,plant_151,order_467151,customer_493
product_1517885,plant_601,order_92892,customer_121
product_1734752,plant_72,order_490011,customer_52281
product_379452,plant_601,order_392848,customer_3778
product_1801063,,order_512481,customer_4621
product_1381979,plant_273,order_340121,customer_118
product_774043,plant_316,order_357740,customer_386
product_496465,plant_432,order_90748,customer_3698
product_853664,plant_645,order_187595,customer_3494
product_1935024,,order_430092,customer_4305
product_505699,plant_151,order_78834,customer_106
product_1908002,plant_146,order_112537,customer_56379
product_679737,plant_316,order_479885,customer_3273
product_1082535,plant_22,order_185408,customer_37
product_1336917,plant_660,order_384613,customer_3444
product_140856,plant_316,order_309534,customer_1026
product_1619788,plant_316,order_29944,customer_15186
product_1343198,plant_660,order_420044,customer_888
product_1232121,plant_5,order_549272,customer_7040
product_1311049,,order_247526,customer_71
product_1042300,plant_503,order_243550,customer_12228
product_1189263,plant_316,order_528180,customer_911
product_188955,plant_660,order_221574,customer_124
product_1178321,plant_72,order_340241,customer_651
product_1342841,plant_316,order_10721,customer_6778
product_984324,plant_488,order_35839,customer_3233
product_1548384,plant_316,order_551324,customer_50226
product_1838949,plant_419,order_280764,customer_166
product_614849,plant_136,order_249022,customer_4063
product_1226050,plant_5,order_123487,customer_6172
product_1128461,plant_214,order_199793,customer_1790
product_1914437,plant_267,order_376675,customer_272
product_564026,plant_267,order_462150,customer_6900
product_730118,plant_469,order_41122,customer_66783
product_1981800,plant_648,order_75152,customer_274
product_1858061,plant_660,order_185316,customer_5095
product_443732,plant_432,order_407668,customer_1416
product_1096405,plant_316,order_142173,customer_50654
product_1960842,plant_316,order_262745,customer_3884
product_771044,plant_31,order_472299,customer_314809
product_878728,plant_295,order_90341,customer_57239
product_877351,plant_316,order_449021,customer_18766
product_1734752,plant_72,order_47056,customer_358359
product_1631232,plant_190,order_340648,customer_1599
product_1248538,plant_136,order_422959,customer_84459
product_1948217,,order_191776,customer_147
product_708458,plant_504,order_220103,customer_6352
product_806240,plant_345,order_537315,customer_448107
product_159299,plant_632,order_287540,customer_931
product_1243508,plant_601,order_121919,customer_78
product_366215,plant_273,order_545302,customer_1945
product_318936,plant_136,order_190893,customer_22305
product_1331011,plant_632,order_316072,customer_1036
product_637253,plant_100,order_48529,customer_208632
product_1629933,plant_449,order_112771,customer_10395
product_98355,plant_57,order_284136,customer_1701
product_1103018,plant_419,order_510179,customer_5275
product_675757,plant_3,order_27475,customer_8181
product_238970,plant_316,order_509943,customer_26201
product_448486,plant_168,order_502363,customer_1036
product_1897561,plant_209,order_46458,customer_440
product_1537933,plant_192,order_118169,customer_169340
product_124151,plant_146,order_260218,customer_7148
product_30851,plant_136,order_63814,customer_539
product_444230,plant_601,order_66923,customer_9912
product_1647957,plant_316,order_480052,customer_11117
product_1890049,plant_70,order_357593,customer_2746
product_502281,plant_298,order_356835,customer_65932
product_13464,plant_15,order_119451,customer_8556
product_49119,plant_273,order_196085,customer_15738
product_1754922,plant_316,order_401619,customer_91285
product_1139375,plant_267,order_58506,customer_77
product_1290603,plant_383,order_59016,customer_23422
product_572355,plant_488,order_381075,customer_1144
product_488631,plant_151,order_451666,customer_244
product_661990,plant_601,order_443408,customer_85561
product_1346866,plant_286,order_360018,customer_54969
product_1962904,plant_316,order_225395,customer_3273
product_1808837,plant_316,order_38839,customer_6
product_4226,plant_316,order_276413,customer_11501
product_356871,plant_316,order_93548,customer_480
product_1485841,,order_20348,customer_2527
product_765232,plant_316,order_456793,customer_1734
product_541244,plant_354,order_303410,customer_1205
product_1617616,plant_151,order_34288,customer_493
product_1935751,plant_316,order_271051,customer_2973
product_643156,plant_316,order_213764,customer_21455
product_1333587,plant_190,order_54726,customer_87
product_1550349,plant_316,order_535999,customer_129221
product_532194,plant_575,order_330179,customer_31058
product_1003018,,order_90713,customer_2190
product_771232,plant_136,order_369246,customer_46325
product_1821576,plant_316,order_260677,customer_97465
product_1706073,,order_523924,customer_172075
product_1203503,plant_488,order_244125,customer_24990
product_1786969,plant_20,order_49937,customer_16862
